,PGA,RuBP,fRB,fP,fZ,alphar,PSIId,fR,PR,Cc,Ccyt,Ci,Ca,H2OS,gsw,sumA,PhiqE,Rp,Sc,gc,Kmapp_RuBP,PARaP2,fRuBP,phi,Vc,VrTPU,VrE,A,gm,Fmp_d,Fop_d,fRBss_nr,qI,Kinh,Fo,Fm,kD,Fmp_a,PhiIIop,Fmp,PhiIIo,J2pp,J2pm,Fop_a,qPp,NPQ,qPm,qM,qPno_qD,qE,fqEss,PhiqEss,PhiIIoss,J2qE,VrJ,J2,fRBss_r,Vr,qP,PhiII,reg_limit,fRBss,gsc,Photo,Trmmol,gtw,transpiration,Cond,obs_Vr,obs_Vc,obs_fRuBP,obs_PARaP,obs_PARa,obs_PAR,obs_fqEss,obs_PhiqE,obs_PhiIIoss,obs_PhiIIo,obs_qP,obs_PhiII,obs_VrJ,obs_NPQ,obs_qI,obs_qE,obs_qM,obs_Rp,obs_A,obs_gss,obs_VPDleaf,obs_Sc,obs_Photo,obs_transpiration,obs_Trmmol,obs_Cond,obs_gm,obs_reg_limit,dPGA_dt,dRuBP_dt,dPR_dt,dfP_dt,dfZ_dt,dalphar_dt,dPSIId_dt,dfR_dt,dfRB_dt,dCc_dt,dCcyt_dt,dCi_dt,dCa_dt,dH2OS_dt,dgsw_dt
10.0,0.0001274380793412625,8.973565527498746e-06,0.3126278489487826,0.17036163872029997,0.018505670674329445,0.9963143836234629,0.9999976847658968,0.06086871776089413,1.1587142408204865e-05,0.00032590426870034904,0.00033841489412167193,0.0003412945513219998,0.00037899711945322666,0.016540673001483947,0.09066279414679318,0.0,0.007933011141588812,1.390457088984584e-07,6.578663875065725,0.2618039705383299,0.3234239984315774,391.5515527640209,0.41817649998705014,0.2573058568740005,3.2600180796760845e-06,6.136399389385405e-05,6.949414871726322e-06,2.1597429002458954e-06,0.14033159450935695,0.01103512766671557,0.01103512766671557,1.0,8.930721098982362,0.09920669888584112,0.011075964688320547,0.011076177447958191,485228231.8696208,0.1030870198514595,1.9208760300523135e-05,0.01103534078839562,-0.007913802381288288,0.00013850051516616022,1.6479299781862938e-05,0.017461539969640123,0.01841463440721175,8.930734645832635,0.0021910408088070036,0.036600878241724644,0.0021910408088070036,-0.03658733139145198,0.997808959191193,0.19929944302036087,-0.19928023426006036,0.00013850051516616022,5.840645856183722e-05,1.6479299781862938e-05,0.9179306851660463,6.949414871726322e-06,-5.3181992267775954e-06,4.208717770503807e-08,3.0,0.9179306851660463,0.05811717573512383,2.5072013669334006e-06,0.003916463444873792,0.23384178417051862,0.001503634184392458,0.23994049207949933,6.949414871726322e-06,3.2600180796760845e-06,0.41817649998705014,786.0,839.0,1000.0,0.997808959191193,0.007933011141588812,-0.19928023426006036,-0.007913802381288288,-5.3181992267775954e-06,4.208717770503807e-08,5.840645856183722e-05,8.930734645832635,8.930721098982362,-0.03658733139145198,0.036600878241724644,1.390457088984584e-07,2.1597429002458954e-06,0.14847186416435718,1652372.0930966623,6.578663875065725,2.5072013669334006e-06,0.001503634184392458,0.003916463444873792,0.23994049207949933,0.14033159450935695,3.0,8.288539057495308e-07,-4.367732069001091e-07,5.607303276188717e-07,0.0154732648928057,0.0018312971495265348,-0.00036514463999240453,-2.6315808625103354e-09,0.005897744341284999,0.00595954024085454,2.424718860318968e-06,2.1308185375130104e-06,1.998784679229039e-06,2.1318977318853986e-08,-0.00014559500079968464,6.590233982002296e-05
11.0,0.00012789642291796433,8.732048921472105e-06,0.3185581477566855,0.1856891751767685,0.020335060424241064,0.9959495783575404,0.9999976821395523,0.06674798189101136,1.2135936351376723e-05,0.000327067189406512,0.00033948897895045953,0.00034231018340552283,0.00037901866964459776,0.016405730940682095,0.09072865893654992,0.0,0.008694089495722031,1.4563123621652068e-07,6.576255065894839,0.26170810976520276,0.3245152926618198,391.4081842945134,0.4083308040635337,0.2563909796913679,3.2508480707858754e-06,6.129652021743532e-05,7.621684875329618e-06,2.1159033412974785e-06,0.13881153147700437,0.011031087102061365,0.011031087102061365,1.0,8.934358295022863,0.0991305910504278,0.011075964705700575,0.011076177706687505,488158655.05063725,0.10249432931069015,1.9230549795289682e-05,0.011031299101092898,-0.008674858945926742,0.0001385011175526479,1.807071084393512e-05,0.017439152463541302,0.018400586862496845,8.93437310434572,0.0024007870147653896,0.04023839982611044,0.0024007870147653896,-0.04022359050325264,0.9975992129852346,0.1992324398086699,-0.1992132092588746,0.0001385011175526479,5.8415625261446184e-05,1.807071084393512e-05,0.9179306851660463,7.621684875329618e-06,-5.3220985520472315e-06,4.6168454235330687e-08,3.0,0.9179306851660463,0.05815939675419867,2.453325888505682e-06,0.003572944111464012,0.21333114365202943,0.0015047158784700734,0.21839533123692473,7.621684875329618e-06,3.2508480707858754e-06,0.4083308040635337,786.0,839.0,1000.0,0.9975992129852346,0.008694089495722031,-0.1992132092588746,-0.008674858945926742,-5.3220985520472315e-06,4.6168454235330687e-08,5.8415625261446184e-05,8.93437310434572,8.934358295022863,-0.04022359050325264,0.04023839982611044,1.4563123621652068e-07,2.1159033412974785e-06,0.14847186416435718,1652372.0930966623,6.576255065894839,2.453325888505682e-06,0.0015047158784700734,0.003572944111464012,0.21839533123692473,0.13881153147700437,3.0,1.3024344878700806e-07,-6.862267160798865e-08,5.422256492635426e-07,0.015182717707018316,0.0018274839652890579,-0.0003644661021977886,-2.621111493784434e-09,0.005860822562547863,0.005901153178591869,5.54043569211871e-09,1.031613202933591e-07,1.1222330557796591e-07,2.0703204326493712e-08,-0.0001248182015374689,6.582725395970027e-05
12.0,0.00012777037765237487,8.798460878046418e-06,0.324430345984488,0.20072887688696237,0.02216064183407446,0.9955854509987646,0.9999976795237007,0.07259043993363141,1.2680703081161447e-05,0.00032611428170144387,0.0003387870343939286,0.0003416726543483363,0.0003790368232677579,0.016290050219398073,0.09079444868322896,0.0,0.009449374438415233,1.5216843697393737e-07,6.573850732944843,0.2616124271273968,0.32421518488660683,391.2650822425145,0.4110479451828528,0.2571401555286946,3.326756002076155e-06,6.135176789768225e-05,8.288504142815494e-06,2.164214965805805e-06,0.13910291358383647,0.011027054045872392,0.011027054045872392,1.0,8.93799139049262,0.09905506255615848,0.011075964723011165,0.011076177964383137,491072090.28103733,0.10191122202430389,1.9252252235145512e-05,0.011027264940430171,-0.009430122186180088,0.00013850171534750527,1.9654168636261766e-05,0.01741691023616904,0.01838664611707939,8.938007446805333,0.0026091679986319756,0.04387182084856356,0.0026091679986319756,-0.04385576453585038,0.997390832001368,0.1991658831713552,-0.19914663091912005,0.00013850171534750527,5.840857798110328e-05,1.9654168636261766e-05,0.9179306851660463,8.288504142815494e-06,-5.32679847002921e-06,5.0232360433532604e-08,3.0,0.9179306851660463,0.05820156966873651,2.407941830605248e-06,0.0032785330159713112,0.19575262751913375,0.001505796324808453,0.20000829593821307,8.288504142815494e-06,3.326756002076155e-06,0.4110479451828528,786.0,839.0,1000.0,0.997390832001368,0.009449374438415233,-0.19914663091912005,-0.009430122186180088,-5.32679847002921e-06,5.0232360433532604e-08,5.840857798110328e-05,8.938007446805333,8.93799139049262,-0.04385576453585038,0.04387182084856356,1.5216843697393737e-07,2.164214965805805e-06,0.14847186416435718,1652372.0930966623,6.573850732944843,2.407941830605248e-06,0.001505796324808453,0.0032785330159713112,0.20000829593821307,0.13910291358383647,3.0,-3.518283049933629e-07,1.8539447242435696e-07,5.51105681832006e-07,0.014897578560639385,0.0018236804556128387,-0.0003637888253104657,-2.610592465129586e-09,0.005824131926040209,0.005843338148582159,-1.8060959091050635e-06,-1.419709792114665e-06,-1.3058963327252407e-06,1.495432692197963e-08,-0.0001069977798614406,6.575225364848617e-05
13.0,0.0001272444925433795,9.0756176800585e-06,0.3302450128636535,0.21548610149163483,0.023982424543073765,0.9952220002873982,0.9999976769183638,0.0783963223082175,1.3244620733229648e-05,0.00032363360402466745,0.00033679988689244836,0.000339837999487065,0.00037904759946893053,0.016190889229028504,0.09086016347233077,0.0,0.010198886541680857,1.5893544879875577e-07,6.57145086789769,0.2615169222938877,0.32296307748423686,391.1222461129475,0.42230704984972295,0.2591111555598726,3.4626064303312775e-06,6.149734564053737e-05,8.950037024795241e-06,2.278584445962486e-06,0.14061520846303474,0.011023028484195866,0.011023028484195866,1.0,8.941620386053913,0.09898011134583191,0.011075964740252173,0.011076178221042924,493968509.5335374,0.10133749669297329,1.9273867437960376e-05,0.011023238292078442,-0.010179612674242897,0.00013850230856701835,2.1229797721412415e-05,0.01739481266755906,0.018372811797515733,8.941637674170908,0.0028162063294858448,0.04750114194998112,0.0028162063294858448,-0.047483853832986256,0.9971837936705141,0.19909976569673538,-0.1990804918292974,0.00013850230856701835,5.8389665599317774e-05,2.1229797721412415e-05,0.9179306851660463,8.950037024795241e-06,-5.332146635578364e-06,5.4279187472455135e-08,3.0,0.9179306851660463,0.05824369453354536,2.381001327673693e-06,0.0030262202697412845,0.18068769366289705,0.001506875524864403,0.18430748656199403,8.950037024795241e-06,3.4626064303312775e-06,0.42230704984972295,786.0,839.0,1000.0,0.9971837936705141,0.010198886541680857,-0.1990804918292974,-0.010179612674242897,-5.332146635578364e-06,5.4279187472455135e-08,5.8389665599317774e-05,8.941637674170908,8.941620386053913,-0.047483853832986256,0.04750114194998112,1.5893544879875577e-07,2.278584445962486e-06,0.14847186416435718,1652372.0930966623,6.57145086789769,2.381001327673693e-06,0.001506875524864403,0.0030262202697412845,0.18430748656199403,0.14061520846303474,3.0,-6.790242340144125e-07,3.5792644323707594e-07,5.793290558146712e-07,0.014617746843745043,0.0018198865602683135,-0.0003631128069873241,-2.600062354275127e-09,0.005787670984727809,0.005786089546427726,-3.0719079129172944e-06,-2.483708473146891e-06,-2.297418245770664e-06,6.283983231390633e-09,-9.171294448940394e-05,6.567733878891011e-05
14.0,0.00012644775392314819,9.49569885475066e-06,0.3360027120383774,0.22996610698322817,0.025800418154894374,0.9948592249660476,0.9999976743235601,0.08416585798923994,1.3843782803213997e-05,0.00032011983201241117,0.0003339426754848437,0.0003371924307312569,0.00037904896068337345,0.01610589948761061,0.09092580338925822,0.0,0.010942647612119358,1.6612539363856796e-07,6.569055462450812,0.261421594934267,0.3210660807694004,390.97967541165673,0.4391209255862241,0.2619552702801201,3.638295335943246e-06,6.170799346356185e-05,9.606421702070987e-06,2.4373164348099317e-06,0.1427618885061404,0.011019010403104958,0.011019010403104958,1.0,8.945245282381357,0.09890573523878807,0.011075964757423479,0.01107617847666506,496847890.4637747,0.10077295682789478,1.929539525136071e-05,0.011019219141743544,-0.010923352216867998,0.00013850289722850212,2.279751977416979e-05,0.017372859113078037,0.018359083506253284,8.94526378740757,0.0030218975750300275,0.05112636378437507,0.0030218975750300275,-0.051107858758161484,0.99697810242497,0.1990340885997849,-0.19901479320453352,0.00013850289722850212,5.836236796439159e-05,2.279751977416979e-05,0.9179306851660463,9.606421702070987e-06,-5.337986632829773e-06,5.830870811933284e-08,3.0,0.9179306851660463,0.058285771403370656,2.37759829156639e-06,0.0028100063996589803,0.1677781292423135,0.001507953480092987,0.17089469358881013,9.606421702070987e-06,3.638295335943246e-06,0.4391209255862241,786.0,839.0,1000.0,0.99697810242497,0.010942647612119358,-0.19901479320453352,-0.010923352216867998,-5.337986632829773e-06,5.830870811933284e-08,5.836236796439159e-05,8.94526378740757,8.945245282381357,-0.051107858758161484,0.05112636378437507,1.6612539363856796e-07,2.4373164348099317e-06,0.14847186416435718,1652372.0930966623,6.569055462450812,2.37759829156639e-06,0.001507953480092987,0.0028100063996589803,0.17089469358881013,0.1427618885061404,3.0,-9.002250730556264e-07,4.7474953134190493e-07,6.208198508087774e-07,0.014343124314760572,0.0018161022695850411,-0.0003624380448896121,-2.5895399330432608e-09,0.005751438300650988,0.005729401822740627,-3.911886705419705e-06,-3.1902360080884435e-06,-2.9560534465528943e-06,-3.6641206457580972e-09,-7.860324236668042e-05,6.56025092836128e-05
15.0,0.00012546718659136712,1.0012972520452541e-05,0.341704001635743,0.24417405430468175,0.027614632278579437,0.9944971237796552,0.9999976717393038,0.08989927451879667,1.4489171910006898e-05,0.0003159392393891933,0.00033052296034921793,0.0003340221461046422,0.0003790402163649805,0.01603306333569088,0.090991368519317,0.0,0.01168068066992169,1.7387006292008278e-07,6.5666645083170625,0.2613264447187402,0.31873139664611216,390.83736964540446,0.4593979182386481,0.265421532567335,3.8390227685188005e-06,6.196565428002142e-05,1.0257766100459592e-05,2.624389316568181e-06,0.145130943706416,0.011014999788698712,0.011014999788698712,1.0,8.948866080161867,0.09883193193300784,0.011075964774524985,0.011076178731248144,499710216.3732462,0.10021741060498143,1.931683555774132e-05,0.011015207475165824,-0.011661363834363949,0.00013850348135049643,2.4357201425463522e-05,0.017351048903906558,0.018345460817128945,8.948885787486326,0.0032262299835985804,0.054747487018884655,0.0032262299835985804,-0.054727779694426104,0.9967737700164014,0.1989688554324373,-0.19894953859687955,0.00013850348135049643,5.8329209952153715e-05,2.4357201425463522e-05,0.9179306851660463,1.0257766100459592e-05,-5.3441908639348635e-06,6.232055406462825e-08,3.0,0.9179306851660463,0.05832780033289551,2.399459087548814e-06,0.002624740977560211,0.1567164156687105,0.001509030191947531,0.15943224722602245,1.0257766100459592e-05,3.8390227685188005e-06,0.4593979182386481,786.0,839.0,1000.0,0.9967737700164014,0.01168068066992169,-0.19894953859687955,-0.011661363834363949,-5.3441908639348635e-06,6.232055406462825e-08,5.8329209952153715e-05,8.948885787486326,8.948866080161867,-0.054727779694426104,0.054747487018884655,1.7387006292008278e-07,2.624389316568181e-06,0.14847186416435718,1652372.0930966623,6.5666645083170625,2.399459087548814e-06,0.001509030191947531,0.002624740977560211,0.15943224722602245,0.145130943706416,3.0,-1.0512816032502608e-06,5.54729352580828e-07,6.712191809409878e-07,0.014073614683809159,0.0018123275875697271,-0.0003617645366829221,-2.578985887450062e-09,0.005715432444845372,0.005673269482451922,-4.419410532845923e-06,-3.6184852390879827e-06,-3.356032946309843e-06,-1.3801023461895566e-08,-6.73589960571697e-05,6.552776503534581e-05
16.0,0.00012435990940886694,1.0597437418432669e-05,0.347349434315985,0.25811500909789264,0.029425076533923962,0.9941356954754949,0.9999976691656062,0.095596798014793,1.5188115096967653e-05,0.000311361536749328,0.00032676861290889563,0.00033053947597712574,0.00037902154088161397,0.015970650008136685,0.09105685894771556,0.0,0.012413009892943862,1.8225738116361185e-07,6.564277997224692,0.26123147131812546,0.3160950224020641,390.69532832186945,0.4817241871297039,0.269323815627072,4.054533422336441e-06,6.225696123717542e-05,1.0904149137188487e-05,2.8281473011725826e-06,0.14746878001747357,0.011010996627102,0.011010996627102,1.0,8.952482780094734,0.09875869901070562,0.011075964791556618,0.011076178984791052,502555476.03481007,0.09967067074848295,1.9338188262206026e-05,0.011011203278119788,-0.012393671704681655,0.00013850406095226357,2.590865338471345e-05,0.017329381348253636,0.01833194328700447,8.95250367538426,0.003429184395213656,0.05836451233371065,0.003429184395213656,-0.05834361704418356,0.9965708156047863,0.1989040721102056,-0.1988847339219434,0.00013850406095226357,5.8292066141145366e-05,2.590865338471345e-05,0.9179306851660463,1.0904149137188487e-05,-5.3506511226540625e-06,6.631421342046079e-08,3.0,0.9179306851660463,0.058369781376740745,2.4461477959651437e-06,0.0024660087835406326,0.14723893171480745,0.001510105661879623,0.1496337041879778,1.0904149137188487e-05,4.054533422336441e-06,0.4817241871297039,786.0,839.0,1000.0,0.9965708156047863,0.012413009892943862,-0.1988847339219434,-0.012393671704681655,-5.3506511226540625e-06,6.631421342046079e-08,5.8292066141145366e-05,8.95250367538426,8.952482780094734,-0.05834361704418356,0.05836451233371065,1.8225738116361185e-07,2.8281473011725826e-06,0.14847186416435718,1652372.0930966623,6.564277997224692,2.4461477959651437e-06,0.001510105661879623,0.0024660087835406326,0.1496337041879778,0.14746878001747357,3.0,-1.1571086746788946e-06,6.1096269570874e-07,7.274676495639174e-07,0.013809123581678913,0.0018085625320625124,-0.0003610922800371839,-2.568404245713177e-09,0.005679651997290514,0.005617687084316815,-4.705916291586082e-06,-3.864850528697802e-06,-3.585659236977331e-06,-2.3438308655909644e-08,-5.7714561539540666e-05,6.545310594697144e-05
17.0,0.00012316216202616076,1.1230074149700698e-05,0.35293955732236815,0.27179394341886853,0.031231760556240218,0.993774938803169,0.9999976666024762,0.10125865317909145,1.5945329654961766e-05,0.00030656978715784257,0.0003228342595309767,0.0003268885243463886,0.000378993641813541,0.015917177199975797,0.09112227475956523,0.0,0.013139660562383679,1.913439558595412e-07,6.561895920917324,0.2611366744038527,0.31324324291943034,390.55355094964546,0.5051694147636723,0.2735334029300891,4.277923684332152e-06,6.257268507964964e-05,1.1545622887108953e-05,3.0406986115589e-06,0.14964997988521597,0.011007000904465481,0.011007000904465481,1.0,8.956095382891613,0.09868603394376163,0.011075964808518317,0.011076179237292904,505383663.52137804,0.09913255441723093,1.9359453291001552e-05,0.011007206536413827,-0.013120301109092677,0.00013850463605372246,2.7451691056644514e-05,0.017307855732534873,0.0183185304573988,8.956117452084692,0.0036307422845628964,0.06197744042206388,0.0036307422845628964,-0.061955371228984646,0.996369257715437,0.1988397443436843,-0.19882038489039328,0.00013850463605372246,5.82522327201222e-05,2.7451691056644514e-05,0.9179306851660463,1.1545622887108953e-05,-5.3572844925752205e-06,7.028918566965967e-08,3.0,0.9179306851660463,0.05841171458946489,2.51589546614752e-06,0.00233003050842342,0.13912002471889054,0.0015111798913391163,0.14125606242500574,1.1545622887108953e-05,4.277923684332152e-06,0.5051694147636723,786.0,839.0,1000.0,0.996369257715437,0.013139660562383679,-0.19882038489039328,-0.013120301109092677,-5.3572844925752205e-06,7.028918566965967e-08,5.82522327201222e-05,8.956117452084692,8.956095382891613,-0.061955371228984646,0.06197744042206388,1.913439558595412e-07,3.0406986115589e-06,0.14847186416435718,1652372.0930966623,6.561895920917324,2.51589546614752e-06,0.0015111798913391163,0.00233003050842342,0.14125606242500574,0.14964997988521597,3.0,-1.2345429841687517e-06,6.522970831826976e-07,7.874671111315154e-07,0.013549558377345831,0.001804807119687698,-0.0003604212726266579,-2.5578519434357565e-09,0.00564409554685872,0.005562649240423565,-4.856847860263792e-06,-3.991391036896183e-06,-3.7043222852918364e-06,-3.220029852935164e-08,-4.944242923650366e-05,6.53785319214628e-05
18.0,0.00012189616027806643,1.1899234008347304e-05,0.35847491253643726,0.28521573749370355,0.03303469399199128,0.9934148525146036,0.9999976640499184,0.10688506330679268,1.6763781638566953e-05,0.0003016818313496259,0.0003188191946894194,0.00032316179284695484,0.0003789574974623975,0.015871373527458002,0.09118761603988046,0.0,0.013860659012604346,2.0116537966280345e-07,6.5595182711539275,0.2610420536479624,0.3102289530430153,390.4120370382392,0.5291278624129161,0.27796528793825154,4.504576376296252e-06,6.290674952677972e-05,1.2182216287731843e-05,3.2569486181515842e-06,0.1516273024305276,0.011003012606965547,0.011003012606965547,1.0,8.959703889276314,0.09861393409873957,0.011075964825410057,0.011076179488753269,508194778.04785824,0.0986028830917305,1.938063060733554e-05,0.011003217235890154,-0.01384127838199701,0.00013850520667607453,2.8986153169282484e-05,0.017286471322460924,0.01830522183977213,8.959727118577126,0.003830888215532952,0.06558627199013323,0.003830888215532952,-0.06556304268932145,0.9961691117844671,0.19877587685557188,-0.19875649622496455,0.00013850520667607453,5.821056608825984e-05,2.8986153169282484e-05,0.9179306851660463,1.2182216287731843e-05,-5.364029777755755e-06,7.424502940323895e-08,3.0,0.9179306851660463,0.05845360002556439,2.606256344006198e-06,0.002213566153901313,0.13216624286006487,0.001512252881774133,0.13409260324773645,1.2182216287731843e-05,4.504576376296252e-06,0.5291278624129161,786.0,839.0,1000.0,0.9961691117844671,0.013860659012604346,-0.19875649622496455,-0.01384127838199701,-5.364029777755755e-06,7.424502940323895e-08,5.821056608825984e-05,8.959727118577126,8.959703889276314,-0.06556304268932145,0.06558627199013323,2.0116537966280345e-07,3.2569486181515842e-06,0.14847186416435718,1652372.0930966623,6.5595182711539275,2.606256344006198e-06,0.001512252881774133,0.002213566153901313,0.13409260324773645,0.1516273024305276,3.0,-1.2948897309237884e-06,6.846751251783765e-07,8.497851101514265e-07,0.01329482809923728,0.0018010613612719295,-0.0003597515121299262,-2.5472756117958517e-09,0.005608761691256756,0.005508150615649522,-4.909163228382101e-06,-4.031112863107779e-06,-3.7420941179238274e-06,-3.9924466271634146e-08,-4.234746243177358e-05,6.530404286190345e-05
19.0,0.00012057503881708086,1.2598039066645798e-05,0.3639560365316217,0.29838518148024357,0.034833886501654816,0.9930554353640437,0.999997661507935,0.11247625029525042,1.7645270507764105e-05,0.0002967781157144649,0.00031479153554774084,0.00031942281578895346,0.0003789141750605906,0.015832147390389805,0.09125288287357876,0.0,0.014576032584730954,2.1174324609316927e-07,6.5571450397087805,0.2609476087231045,0.3070834257549544,390.2707860980692,0.5532013707931223,0.2825581559979917,4.731419383045389e-06,6.325476766922069e-05,1.2813939270643072e-05,3.4734601809094633e-06,0.15338954234252156,0.010999031720804282,0.010999031720804282,1.0,8.963308299984986,0.09854239674152691,0.01107596484223182,0.011076179739171913,510988823.8251028,0.0980814824624138,1.940172019179977e-05,0.01099923536242434,-0.014556630864539155,0.00013850577284101127,3.051186746857687e-05,0.01726522736404443,0.018292016934150866,8.963332675857561,0.004029605300772819,0.0691910077570288,0.004029605300772819,-0.06916663188445327,0.9959703946992272,0.1987124748300183,-0.1986930731098265,0.00013850577284101127,5.816768061299471e-05,3.051186746857687e-05,0.9179306851660463,1.2813939270643072e-05,-5.3708358243418666e-06,7.81812745289874e-08,3.0,0.9179306851660463,0.05849543773947356,2.7145623485235456e-06,0.0021138350236275536,0.12621155803565184,0.0015133246346310644,0.12796709349734683,1.2813939270643072e-05,4.731419383045389e-06,0.5532013707931223,786.0,839.0,1000.0,0.9959703946992272,0.014576032584730954,-0.1986930731098265,-0.014556630864539155,-5.3708358243418666e-06,7.81812745289874e-08,5.816768061299471e-05,8.963332675857561,8.963308299984986,-0.06916663188445327,0.0691910077570288,2.1174324609316927e-07,3.4734601809094633e-06,0.14847186416435718,1652372.0930966623,6.5571450397087805,2.7145623485235456e-06,0.0015133246346310644,0.0021138350236275536,0.12796709349734683,0.15338954234252156,3.0,-1.3457488003626035e-06,7.120944738452314e-07,9.134146439401222e-07,0.013044843487194997,0.0017973252703294602,-0.0003590829962298848,-2.536696414609605e-09,0.005573649036969242,0.005454185927133357,-4.88647251916911e-06,-4.014784942571155e-06,-3.7270843355925774e-06,-4.656362479868345e-08,-3.6262118172143294e-05,6.52296386714874e-05
20.0,0.00011920573535178879,1.3322871658878884e-05,0.36938346062474325,0.3113069771465208,0.03662934776237972,0.9926966861080494,0.9999976589765254,0.1180324346527354,1.8590749961672072e-05,0.00029191470516273246,0.00031079876537892125,0.0003157159011717863,0.0003788647467062199,0.015798562291963764,0.09131807534548095,0.0,0.015285809579566632,2.2308899954006486e-07,6.55477621837145,0.2608533393025373,0.3038231794090209,390.12979764046344,0.5771283973547434,0.28726568286476134,4.956431914331984e-06,6.361341088863983e-05,1.3440784213157672e-05,3.687851844648768e-06,0.15494397185947853,0.010995058232209408,0.010995058232209408,1.0,8.966908615765997,0.09847141904204335,0.011075964858983609,0.011076179988548903,513765809.9086437,0.0975681823220741,1.9422722050044268e-05,0.010995260901925175,-0.015266386857516587,0.00013850633457101094,3.202863897013512e-05,0.017244123084618892,0.018278915222045094,8.966934124928525,0.00422687365329443,0.0727916484547464,0.00422687365329443,-0.07276613929221831,0.9957731263467056,0.1986495444062515,-0.19863012168420144,0.00013850633457101094,5.8124035706301645e-05,3.202863897013512e-05,0.9179306851660463,1.3440784213157672e-05,-5.377656997351096e-06,8.209739210859288e-08,3.0,0.9179306851660463,0.05853722778556471,2.8381332344502442e-06,0.002028452360889201,0.1211135826624617,0.001514395151354574,0.12272925436833577,1.3440784213157672e-05,4.956431914331984e-06,0.5771283973547434,786.0,839.0,1000.0,0.9957731263467056,0.015285809579566632,-0.19863012168420144,-0.015266386857516587,-5.377656997351096e-06,8.209739210859288e-08,5.8124035706301645e-05,8.966934124928525,8.966908615765997,-0.07276613929221831,0.0727916484547464,2.2308899954006486e-07,3.687851844648768e-06,0.14847186416435718,1652372.0930966623,6.55477621837145,2.8381332344502442e-06,0.001514395151354574,0.002028452360889201,0.12272925436833577,0.15494397185947853,3.0,-1.3922011868287945e-06,7.372306139214366e-07,9.776347993631439e-07,0.012799516990043456,0.0017935988659526893,-0.0003584157226137354,-2.526129362764515e-09,0.005538756199204236,0.005400749943767947,-4.823325528452905e-06,-3.963153203599603e-06,-3.6794782505337957e-06,-5.213610694518703e-08,-3.1042659286822454e-05,6.51553192535189e-05
